1461146701008,2016-04-20 20:05:01.008,3.786193,-6.454308,-1.6790865,normal
1461146701020,2016-04-20 20:05:01.020,1.8121039,-7.0482036,-1.7890551,normal
1461146701032,2016-04-20 20:05:01.032,2.8780664,-8.058384,-2.6347903,normal
1461146701044,2016-04-20 20:05:01.044,2.9114718,-8.5027275,-2.5688382,normal
1461146701052,2016-04-20 20:05:01.052,1.7887836,-7.8454237,-1.5425082,normal
1461146701062,2016-04-20 20:05:01.062,1.361212,-8.6966258,-2.9773524,normal
1461146701071,2016-04-20 20:05:01.071,1.4689964,-9.1194903,-3.0251409,normal
1461146701081,2016-04-20 20:05:01.081,-0.4491458,-9.0879787,-3.9921164,normal
1461146701090,2016-04-20 20:05:01.090,-1.0587,-8.4006716,-4.8045226,normal
1461146701100,2016-04-20 20:05:01.100,-0.8123864,-9.5727012,-5.0729878,normal
1461146701109,2016-04-20 20:05:01.109,-1.4830053,-11.0734013,-4.9497772,normal
1461146701121,2016-04-20 20:05:01.121,-1.2886278,-9.9534465,-4.3037517,normal
1461146701130,2016-04-20 20:05:01.130,-1.2837575,-9.8859047,-6.642856,normal
1461146701141,2016-04-20 20:05:01.141,-1.0110329,-10.7800798,-6.9533787,normal
1461146701150,2016-04-20 20:05:01.150,-2.378608,-10.3601948,-6.777131,normal
1461146701160,2016-04-20 20:05:01.160,-1.8512748,-10.0825197,-5.9081644,normal
1461146701169,2016-04-20 20:05:01.169,-2.8457163,-8.7312709,-6.0615076,normal
1461146701177,2016-04-20 20:05:01.177,-1.1720474,-10.2192679,-7.6425308,normal
1461146701187,2016-04-20 20:05:01.187,-2.2855975,-9.0184844,-6.9403282,normal
1461146701198,2016-04-20 20:05:01.198,-1.0296,-9.4878955,-8.6780687,normal
1461146701210,2016-04-20 20:05:01.210,-0.7614533,-9.3794352,-8.7851327,normal
1461146701221,2016-04-20 20:05:01.221,-2.1882567,-8.4533584,-9.7418974,normal
1461146701232,2016-04-20 20:05:01.232,-0.6302233,-8.9923057,-8.6060517,normal
1461146701240,2016-04-20 20:05:01.240,-1.1214075,-8.3072382,-10.3330395,normal
1461146701248,2016-04-20 20:05:01.248,-0.7412949,-10.0906815,-8.3772748,normal
1461146701256,2016-04-20 20:05:01.256,0.017665,-8.9202829,-9.6915355,normal
1461146701267,2016-04-20 20:05:01.267,-1.2224706,-9.1523153,-10.3437681,normal
1461146701279,2016-04-20 20:05:01.279,0.1516047,-7.550125,-10.6805003,normal
1461146701290,2016-04-20 20:05:01.290,-1.2302529,-6.643228,-10.4736593,normal
1461146701300,2016-04-20 20:05:01.300,-0.7308394,-7.9801755,-10.848758,normal
1461146701311,2016-04-20 20:05:01.311,0.7109889,-8.070807,-11.1833394,normal
1461146701320,2016-04-20 20:05:01.320,1.0159926,-6.526783,-13.3113509,normal
1461146701328,2016-04-20 20:05:01.328,0.2282265,-7.8951677,-12.5054838,normal
1461146701339,2016-04-20 20:05:01.339,0.2118596,-8.4248766,-12.6118528,normal
1461146701347,2016-04-20 20:05:01.347,-0.2244079,-7.6875551,-12.1112125,normal
1461146701359,2016-04-20 20:05:01.359,-0.6341388,-7.8969494,-11.9881634,normal
1461146701370,2016-04-20 20:05:01.370,-0.1721343,-7.4028782,-11.3557149,normal
1461146701379,2016-04-20 20:05:01.379,-0.9671977,-6.389997,-11.3987195,normal
1461146701390,2016-04-20 20:05:01.390,1.1382979,-5.6914774,-9.8864116,normal
1461146701399,2016-04-20 20:05:01.399,1.0481648,-5.5392435,-9.4820473,normal
1461146701409,2016-04-20 20:05:01.409,0.5711486,-6.0542878,-10.3148708,normal
1461146701421,2016-04-20 20:05:01.421,1.3774146,-8.0192651,-10.6362045,normal
1461146701433,2016-04-20 20:05:01.433,1.2739289,-7.3586792,-10.7541085,normal
1461146701445,2016-04-20 20:05:01.445,-0.1080614,-6.6262136,-10.4606261,normal
1461146701454,2016-04-20 20:05:01.454,1.5415696,-6.223117,-10.0813505,normal
1461146701464,2016-04-20 20:05:01.464,1.7054914,-7.1719367,-8.2544457,normal
1461146701475,2016-04-20 20:05:01.475,3.036295,-5.2213864,-9.6655877,normal
1461146701483,2016-04-20 20:05:01.483,4.1689141,-5.4605316,-10.2199548,normal
1461146701493,2016-04-20 20:05:01.493,5.0485426,-5.0302425,-11.2070285,normal
1461146701502,2016-04-20 20:05:01.502,4.9934664,-5.2867539,-10.1977244,normal
1461146701513,2016-04-20 20:05:01.513,5.4315323,-5.8689105,-10.6407163,normal
1461146701525,2016-04-20 20:05:01.525,5.9274885,-5.245101,-10.0528879,normal
1461146701535,2016-04-20 20:05:01.535,7.3083289,-5.7202025,-11.4704011,normal
1461146701547,2016-04-20 20:05:01.547,8.6439028,-5.049102,-9.9927994,normal
1461146701559,2016-04-20 20:05:01.559,9.0119268,-3.2169132,-10.613358,normal
1461146701571,2016-04-20 20:05:01.571,9.3961842,-4.3668117,-12.7210753,normal
1461146701579,2016-04-20 20:05:01.579,10.2977485,-4.7833362,-12.458552,normal
1461146701589,2016-04-20 20:05:01.589,9.8384875,-4.8749376,-13.1607814,normal
1461146701599,2016-04-20 20:05:01.599,8.298678,-3.3824167,-12.3119825,normal
1461146701610,2016-04-20 20:05:01.610,9.3890054,-4.2699914,-10.2895222,normal
1461146701618,2016-04-20 20:05:01.618,10.3670611,-2.8166024,-10.5573042,normal
1461146701630,2016-04-20 20:05:01.630,12.0442969,-3.0093862,-9.3088667,normal
1461146701638,2016-04-20 20:05:01.638,11.664305,-3.177339,-8.6924273,normal
1461146701646,2016-04-20 20:05:01.646,10.6899155,-2.3106804,-7.5241397,normal
1461146701656,2016-04-20 20:05:01.656,11.8614642,-2.1528861,-4.5919863,normal
1461146701667,2016-04-20 20:05:01.667,9.9627499,-0.9341958,-3.4855823,normal
1461146701677,2016-04-20 20:05:01.677,8.4818454,-2.9402206,-5.2233083,normal
1461146701685,2016-04-20 20:05:01.685,9.7156784,-2.5424042,-3.1281092,normal
1461146701694,2016-04-20 20:05:01.694,8.1896157,-4.149172,-2.8763842,normal
1461146701703,2016-04-20 20:05:01.703,7.8903069,-3.6983068,-2.9665458,normal
1461146701711,2016-04-20 20:05:01.711,8.1752794,-3.2254313,-2.8176839,normal
1461146701723,2016-04-20 20:05:01.723,8.5080571,-3.0632619,-0.5256186,normal
1461146701732,2016-04-20 20:05:01.732,8.0465634,-2.7266888,0.1081473,normal
1461146701740,2016-04-20 20:05:01.740,8.1878029,-4.1409274,-1.4600796,normal
1461146701750,2016-04-20 20:05:01.750,8.2987357,-4.481259,-0.5611848,normal
1461146701758,2016-04-20 20:05:01.758,6.9941597,-3.7032201,-0.3326557,normal
1461146701770,2016-04-20 20:05:01.770,8.0007745,-5.1947478,-1.4130559,normal
1461146701781,2016-04-20 20:05:01.781,7.1207955,-4.510833,-0.713562,normal
1461146701790,2016-04-20 20:05:01.790,7.3894786,-4.9247475,-1.3247535,normal
1461146701799,2016-04-20 20:05:01.799,7.1612376,-6.8374847,-0.0073195,normal
1461146701811,2016-04-20 20:05:01.811,6.8914365,-5.5483454,-1.4328841,normal
1461146701820,2016-04-20 20:05:01.820,8.1925869,-7.3704973,-0.661475,normal
1461146701828,2016-04-20 20:05:01.828,7.539758,-7.495312,0.5737714,normal
1461146701840,2016-04-20 20:05:01.840,6.6566882,-8.6649967,-0.0197939,normal
1461146701851,2016-04-20 20:05:01.851,6.3808422,-7.3340234,1.288341,normal
1461146701859,2016-04-20 20:05:01.859,5.3884153,-8.4589601,1.8853014,normal
1461146701869,2016-04-20 20:05:01.869,4.4167372,-7.2099807,3.0068605,normal
1461146701878,2016-04-20 20:05:01.878,3.9689329,-7.5089329,2.2232154,normal
1461146701890,2016-04-20 20:05:01.890,3.2874678,-7.8867471,2.4935064,normal
